,mun_id,uf,mun_name,last_available_confirmed,denv_total_2020,pop,area,last_available_confirmed_inc,denv_total_2020_inc,dens
380,1712405,TO,Lizarda,1.0,0.0,3740.0,5723.234,26.737967914438503,0.0,0.6534766881801443
381,1712454,TO,Luzinópolis,12.0,2.0,3108.0,278.603,386.1003861003861,64.35006435006434,11.155658768929264
382,1712504,TO,Marianópolis do Tocantins,13.0,2.0,5175.0,2091.374,251.20772946859904,38.64734299516908,2.47444981146366
383,1712702,TO,Mateiros,0.0,0.0,2684.0,9657.943000000001,0.0,0.0,0.27790596817562496
384,1712801,TO,Maurilândia do Tocantins,26.0,0.0,3426.0,734.533,758.9025102159953,0.0,4.664187994276635
385,1713205,TO,Miracema do Tocantins,40.0,10.0,18248.0,2663.745,219.20210434020166,54.800526085050414,6.850505585181765
386,1713304,TO,Miranorte,22.0,4.0,13434.0,1027.9160000000002,163.7635849337502,29.775197260681853,13.06916129333525
387,1713601,TO,Monte do Carmo,4.0,24.0,7947.0,3609.7090000000003,50.33345916698125,302.0007550018875,2.201562508224347
388,1713700,TO,Monte Santo do Tocantins,0.0,0.0,2279.0,1074.214,0.0,0.0,2.121551199295485
389,1713809,TO,Palmeiras do Tocantins,66.0,2.0,6658.0,743.4069999999999,991.2886752778612,30.039050765995796,8.95606309867946
390,1713957,TO,Muricilândia,12.0,0.0,3551.0,1194.368,337.93297662630243,0.0,2.973120512270925
391,1714203,TO,Natividade,1.0,48.0,9244.0,3241.672,10.817827780181739,519.2557334487235,2.8516148456722332
392,1714302,TO,Nazaré,32.0,0.0,3898.0,396.05300000000005,820.9338122113904,0.0,9.842117090389417
393,1714880,TO,Nova Olinda,218.0,20.0,11819.0,1567.8339999999998,1844.4876893138166,169.21905406548777,7.538425624141332
394,1715002,TO,Nova Rosalândia,10.0,2.0,4260.0,517.452,234.7417840375587,46.948356807511736,8.232647665870457
395,1715101,TO,Novo Acordo,2.0,0.0,4342.0,2671.7729999999997,46.06172270842929,0.0,1.6251380637501767
396,1715150,TO,Novo Alegre,1.0,0.0,2332.0,200.454,42.88164665523156,0.0,11.633591746734911
397,1715259,TO,Novo Jardim,0.0,0.0,2722.0,1213.893,0.0,0.0,2.242372268395979
398,1715507,TO,Oliveira de Fátima,19.0,0.0,1112.0,209.292,1708.63309352518,0.0,5.313151004338436
399,1715705,TO,Palmeirante,26.0,0.0,6026.0,2639.0159999999996,431.463657484235,0.0,2.2834268530391633
400,1715754,TO,Palmeirópolis,1.0,0.0,7659.0,1705.442,13.05653479566523,0.0,4.490917896944018
401,1716109,TO,Paraíso do Tocantins,220.0,74.0,51252.0,1293.525,429.2515414032623,144.38460938109733,39.621963239983764
402,1716208,TO,Paranã,0.0,0.0,10449.0,11219.658000000001,0.0,0.0,0.9313118100391294
403,1716307,TO,Pau D'Arco,3.0,0.0,4849.0,1380.09,61.86842647968653,0.0,3.513538972096023
404,1716505,TO,Pedro Afonso,12.0,0.0,13578.0,2019.556,88.37825894829872,0.0,6.72325996407131
405,1716604,TO,Peixe,2.0,5.0,11749.0,5302.751,17.022725338326666,42.556813345816664,2.2156424090061932
406,1716653,TO,Pequizeiro,14.0,0.0,5477.0,1209.1680000000001,255.61438743837869,0.0,4.529560821986688
407,1716703,TO,Colméia,11.0,0.0,8205.0,983.9830000000001,134.0645947592931,0.0,8.338558694611594
408,1717008,TO,Pindorama do Tocantins,3.0,2.0,4447.0,1560.5510000000002,67.4612098043625,44.974139869575,2.84963452011501
409,1717206,TO,Piraquê,4.0,0.0,3028.0,1368.317,132.1003963011889,0.0,2.2129374991321455
410,1717503,TO,Pium,2.0,2.0,7654.0,10013.766,26.130128037627383,26.130128037627383,0.7643477988201443
411,1717800,TO,Ponte Alta do Bom Jesus,0.0,0.0,4596.0,1718.8010000000002,0.0,0.0,2.673957020038969
412,1717909,TO,Ponte Alta do Tocantins,5.0,0.0,8039.0,6480.74,62.19679064560269,0.0,1.2404447640238616
413,1718006,TO,Porto Alegre do Tocantins,0.0,0.0,3139.0,501.86300000000006,0.0,0.0,6.25469500640613
