PAIS,UF,COD_UF,COD_MUNIC,CD_GEOCMU,MUNICIPIO,POP2019
BRA,MA,21,3703,2103703,Cururupu,32695
BRA,MA,21,3752,2103752,Davinópolis,12908
BRA,MA,21,3802,2103802,Dom Pedro,23350
BRA,MA,21,3901,2103901,Duque Bacelar,11349
BRA,MA,21,4008,2104008,Esperantinópolis,17241
BRA,MA,21,4057,2104057,Estreito,41946
BRA,MA,21,4073,2104073,Feira Nova do Maranhão,8504
BRA,MA,21,4081,2104081,Fernando Falcão,10360
BRA,MA,21,4099,2104099,Formosa da Serra Negra,19089
BRA,MA,21,4107,2104107,Fortaleza dos Nogueiras,12631
BRA,MA,21,4206,2104206,Fortuna,15552
BRA,MA,21,4305,2104305,Godofredo Viana,11819
BRA,MA,21,4404,2104404,Gonçalves Dias,17934
BRA,MA,21,4503,2104503,Governador Archer,10840
BRA,MA,21,4552,2104552,Governador Edison Lobão,18296
BRA,MA,21,4602,2104602,Governador Eugênio Barros,16828
BRA,MA,21,4628,2104628,Governador Luiz Rocha,7807
BRA,MA,21,4651,2104651,Governador Newton Bello,10180
BRA,MA,21,4677,2104677,Governador Nunes Freire,25577
BRA,MA,21,4701,2104701,Graça Aranha,6262
BRA,MA,21,4800,2104800,Grajaú,69527
BRA,MA,21,4909,2104909,Guimarães,12030
BRA,MA,21,5005,2105005,Humberto de Campos,28717
BRA,MA,21,5104,2105104,Icatu,27113
BRA,MA,21,5153,2105153,Igarapé do Meio,14177
BRA,MA,21,5203,2105203,Igarapé Grande,11320
BRA,MA,21,5302,2105302,Imperatriz,258682
BRA,MA,21,5351,2105351,Itaipava do Grajaú,16057
BRA,MA,21,5401,2105401,Itapecuru Mirim,68203
BRA,MA,21,5427,2105427,Itinga do Maranhão,26000
BRA,MA,21,5450,2105450,Jatobá,10153
BRA,MA,21,5476,2105476,Jenipapo dos Vieiras,16515
BRA,MA,21,5500,2105500,João Lisboa,23632
BRA,MA,21,5609,2105609,Joselândia,16168
BRA,MA,21,5658,2105658,Junco do Maranhão,3432
BRA,MA,21,5708,2105708,Lago da Pedra,50266
BRA,MA,21,5807,2105807,Lago do Junco,10840
BRA,MA,21,5906,2105906,Lago Verde,16257
BRA,MA,21,5922,2105922,Lagoa do Mato,11250
BRA,MA,21,5948,2105948,Lago dos Rodrigues,8873
BRA,MA,21,5963,2105963,Lagoa Grande do Maranhão,11394
BRA,MA,21,5989,2105989,Lajeado Novo,7550
BRA,MA,21,6003,2106003,Lima Campos,11893
BRA,MA,21,6102,2106102,Loreto,12157
BRA,MA,21,6201,2106201,Luís Domingues,6951
BRA,MA,21,6300,2106300,Magalhães de Almeida,19826
BRA,MA,21,6326,2106326,Maracaçumé,21395
BRA,MA,21,6359,2106359,Marajá do Sena,7792
BRA,MA,21,6375,2106375,Maranhãozinho,16265
BRA,MA,21,6409,2106409,Mata Roma,16829
BRA,MA,21,6508,2106508,Matinha,23370
BRA,MA,21,6607,2106607,Matões,33782
BRA,MA,21,6631,2106631,Matões do Norte,16745
BRA,MA,21,6672,2106672,Milagres do Maranhão,8464
BRA,MA,21,6706,2106706,Mirador,21015
BRA,MA,21,6755,2106755,Miranda do Norte,28381
BRA,MA,21,6805,2106805,Mirinzal,14962
BRA,MA,21,6904,2106904,Monção,33434
BRA,MA,21,7001,2107001,Montes Altos,9160
BRA,MA,21,7100,2107100,Morros,19433
BRA,MA,21,7209,2107209,Nina Rodrigues,14454
BRA,MA,21,7258,2107258,Nova Colinas,5384
BRA,MA,21,7308,2107308,Nova Iorque,4683
BRA,MA,21,7357,2107357,Nova Olinda do Maranhão,20928
BRA,MA,21,7407,2107407,Olho d'Água das Cunhãs,19505
BRA,MA,21,7456,2107456,Olinda Nova do Maranhão,14701
BRA,MA,21,7506,2107506,Paço do Lumiar,122197
BRA,MA,21,7605,2107605,Palmeirândia,19722
BRA,MA,21,7704,2107704,Paraibano,21386
BRA,MA,21,7803,2107803,Parnarama,34907
BRA,MA,21,7902,2107902,Passagem Franca,19019
BRA,MA,21,8009,2108009,Pastos Bons,19472
BRA,MA,21,8058,2108058,Paulino Neves,16035
BRA,MA,21,8108,2108108,Paulo Ramos,21040
BRA,MA,21,8207,2108207,Pedreiras,39229
BRA,MA,21,8256,2108256,Pedro do Rosário,25144
BRA,MA,21,8306,2108306,Penalva,38470
BRA,MA,21,8405,2108405,Peri Mirim,14318
BRA,MA,21,8454,2108454,Peritoró,23196
BRA,MA,21,8504,2108504,Pindaré-Mirim,32941
BRA,MA,21,8603,2108603,Pinheiro,83387
BRA,MA,21,8702,2108702,Pio XII,21485
BRA,MA,21,8801,2108801,Pirapemas,18625
BRA,MA,21,8900,2108900,Poção de Pedras,17873
BRA,MA,21,9007,2109007,Porto Franco,23885
BRA,MA,21,9056,2109056,Porto Rico do Maranhão,5975
BRA,MA,21,9106,2109106,Presidente Dutra,47804
BRA,MA,21,9205,2109205,Presidente Juscelino,12734
BRA,MA,21,9239,2109239,Presidente Médici,7015
BRA,MA,21,9270,2109270,Presidente Sarney,18918
BRA,MA,21,9304,2109304,Presidente Vargas,11193
BRA,MA,21,9403,2109403,Primeira Cruz,15315
BRA,MA,21,9452,2109452,Raposa,30761
BRA,MA,21,9502,2109502,Riachão,20195
BRA,MA,21,9551,2109551,Ribamar Fiquene,7791
BRA,MA,21,9601,2109601,Rosário,42740
BRA,MA,21,9700,2109700,Sambaíba,5671
BRA,MA,21,9759,2109759,Santa Filomena do Maranhão,7773
BRA,MA,21,9809,2109809,Santa Helena,42130
BRA,MA,21,9908,2109908,Santa Inês,89044
BRA,MA,21,10005,2110005,Santa Luzia,72667
BRA,MA,21,10039,2110039,Santa Luzia do Paruá,25254
BRA,MA,21,10104,2110104,Santa Quitéria do Maranhão,25642
BRA,MA,21,10203,2110203,Santa Rita,37855
BRA,MA,21,10237,2110237,Santana do Maranhão,13386
BRA,MA,21,10278,2110278,Santo Amaro do Maranhão,15846
BRA,MA,21,10302,2110302,Santo Antônio dos Lopes,14528
BRA,MA,21,10401,2110401,São Benedito do Rio Preto,18663
BRA,MA,21,10500,2110500,São Bento,45211
BRA,MA,21,10609,2110609,São Bernardo,28507
BRA,MA,21,10658,2110658,São Domingos do Azeitão,7392
BRA,MA,21,10708,2110708,São Domingos do Maranhão,34376
BRA,MA,21,10807,2110807,São Félix de Balsas,4585
BRA,MA,21,10856,2110856,São Francisco do Brejão,11798
BRA,MA,21,10906,2110906,São Francisco do Maranhão,12210
BRA,MA,21,11003,2111003,São João Batista,20665
BRA,MA,21,11029,2111029,São João do Carú,15808
BRA,MA,21,11052,2111052,São João do Paraíso,11177
BRA,MA,21,11078,2111078,São João do Soter,18543
BRA,MA,21,11102,2111102,São João dos Patos,25929
BRA,MA,21,11201,2111201,São José de Ribamar,177687
BRA,MA,21,11250,2111250,São José dos Basílios,7641
BRA,MA,21,11300,2111300,São Luís,1101884
BRA,MA,21,11409,2111409,São Luís Gonzaga do Maranhão,18856
BRA,MA,21,11508,2111508,São Mateus do Maranhão,41529
BRA,MA,21,11532,2111532,São Pedro da Água Branca,12690
BRA,MA,21,11573,2111573,São Pedro dos Crentes,4668
BRA,MA,21,11607,2111607,São Raimundo das Mangabeiras,18868
BRA,MA,21,11631,2111631,São Raimundo do Doca Bezerra,5237
BRA,MA,21,11672,2111672,São Roberto,6719
BRA,MA,21,11706,2111706,São Vicente Ferrer,22247
BRA,MA,21,11722,2111722,Satubinha,13914
BRA,MA,21,11748,2111748,Senador Alexandre Costa,11141
BRA,MA,21,11763,2111763,Senador La Rocque,14293
BRA,MA,21,11789,2111789,Serrano do Maranhão,10253
BRA,MA,21,11805,2111805,Sítio Novo,18081
BRA,MA,21,11904,2111904,Sucupira do Norte,10636
BRA,MA,21,11953,2111953,Sucupira do Riachão,5660
BRA,MA,21,12001,2112001,Tasso Fragoso,8521
BRA,MA,21,12100,2112100,Timbiras,29124
BRA,MA,21,12209,2112209,Timon,169107
BRA,MA,21,12233,2112233,Trizidela do Vale,21998
BRA,MA,21,12274,2112274,Tufilândia,5840
BRA,MA,21,12308,2112308,Tuntum,41832
BRA,MA,21,12407,2112407,Turiaçu,35604
BRA,MA,21,12456,2112456,Turilândia,25619
BRA,MA,21,12506,2112506,Tutóia,58860
BRA,MA,21,12605,2112605,Urbano Santos,33122
BRA,MA,21,12704,2112704,Vargem Grande,56510
BRA,MA,21,12803,2112803,Viana,52441
BRA,MA,21,12852,2112852,Vila Nova dos Martírios,13392
BRA,MA,21,12902,2112902,Vitória do Mearim,32764
BRA,MA,21,13009,2113009,Vitorino Freire,31523
BRA,MA,21,14007,2114007,Zé Doca,51714
BRA,PI,22,53,2200053,Acauã,7084
BRA,PI,22,103,2200103,Agricolândia,5139
BRA,PI,22,202,2200202,Água Branca,17411
BRA,PI,22,251,2200251,Alagoinha do Piauí,7651
BRA,PI,22,277,2200277,Alegrete do Piauí,4915
BRA,PI,22,301,2200301,Alto Longá,14304
BRA,PI,22,400,2200400,Altos,40524
BRA,PI,22,459,2200459,Alvorada do Gurguéia,5419
BRA,PI,22,509,2200509,Amarante,17598
BRA,PI,22,608,2200608,Angical do Piauí,6788
BRA,PI,22,707,2200707,Anísio de Abreu,9880
BRA,PI,22,806,2200806,Antônio Almeida,3164
BRA,PI,22,905,2200905,Aroazes,5835
BRA,PI,22,954,2200954,Aroeiras do Itaim,2551
BRA,PI,22,1002,2201002,Arraial,4727
BRA,PI,22,1051,2201051,Assunção do Piauí,7846
BRA,PI,22,1101,2201101,Avelino Lopes,11289
BRA,PI,22,1150,2201150,Baixa Grande do Ribeiro,11586
BRA,PI,22,1176,2201176,Barra D'Alcântara,3951
BRA,PI,22,1200,2201200,Barras,47066
BRA,PI,22,1309,2201309,Barreiras do Piauí,3348
BRA,PI,22,1408,2201408,Barro Duro,7032
BRA,PI,22,1507,2201507,Batalha,26857
BRA,PI,22,1556,2201556,Bela Vista do Piauí,4015
BRA,PI,22,1572,2201572,Belém do Piauí,3566
BRA,PI,22,1606,2201606,Beneditinos,10467
BRA,PI,22,1705,2201705,Bertolínia,5501
BRA,PI,22,1739,2201739,Betânia do Piauí,6205
BRA,PI,22,1770,2201770,Boa Hora,6781
BRA,PI,22,1804,2201804,Bocaina,4500
BRA,PI,22,1903,2201903,Bom Jesus,25179
BRA,PI,22,1919,2201919,Bom Princípio do Piauí,5630
BRA,PI,22,1929,2201929,Bonfim do Piauí,5670
BRA,PI,22,1945,2201945,Boqueirão do Piauí,6407
BRA,PI,22,1960,2201960,Brasileira,8329
BRA,PI,22,1988,2201988,Brejo do Piauí,3875
BRA,PI,22,2000,2202000,Buriti dos Lopes,19781
BRA,PI,22,2026,2202026,Buriti dos Montes,8244
BRA,PI,22,2059,2202059,Cabeceiras do Piauí,10586
BRA,PI,22,2075,2202075,Cajazeiras do Piauí,3559
BRA,PI,22,2083,2202083,Cajueiro da Praia,7642
BRA,PI,22,2091,2202091,Caldeirão Grande do Piauí,5776
BRA,PI,22,2109,2202109,Campinas do Piauí,5613
BRA,PI,22,2117,2202117,Campo Alegre do Fidalgo,5045
BRA,PI,22,2133,2202133,Campo Grande do Piauí,5943
BRA,PI,22,2174,2202174,Campo Largo do Piauí,7279
BRA,PI,22,2208,2202208,Campo Maior,46833
BRA,PI,22,2251,2202251,Canavieira,3950
BRA,PI,22,2307,2202307,Canto do Buriti,21187
BRA,PI,22,2406,2202406,Capitão de Campos,11417
BRA,PI,22,2455,2202455,Capitão Gervásio Oliveira,4100
BRA,PI,22,2505,2202505,Caracol,10916
BRA,PI,22,2539,2202539,Caraúbas do Piauí,5868
BRA,PI,22,2554,2202554,Caridade do Piauí,5067
BRA,PI,22,2604,2202604,Castelo do Piauí,19716
BRA,PI,22,2653,2202653,Caxingó,5424
BRA,PI,22,2703,2202703,Cocal,27787
BRA,PI,22,2711,2202711,Cocal de Telha,4891
BRA,PI,22,2729,2202729,Cocal dos Alves,6153
BRA,PI,22,2737,2202737,Coivaras,4020
BRA,PI,22,2752,2202752,Colônia do Gurguéia,6484
BRA,PI,22,2778,2202778,Colônia do Piauí,7656
BRA,PI,22,2802,2202802,Conceição do Canindé,4803
BRA,PI,22,2851,2202851,Coronel José Dias,4682
BRA,PI,22,2901,2202901,Corrente,26644
BRA,PI,22,3008,2203008,Cristalândia do Piauí,8294
BRA,PI,22,3107,2203107,Cristino Castro,10423
BRA,PI,22,3206,2203206,Curimatá,11388
BRA,PI,22,3230,2203230,Currais,4954
BRA,PI,22,3255,2203255,Curralinhos,4443
BRA,PI,22,3271,2203271,Curral Novo do Piauí,5343
BRA,PI,22,3305,2203305,Demerval Lobão,13817
BRA,PI,22,3354,2203354,Dirceu Arcoverde,7011
BRA,PI,22,3404,2203404,Dom Expedito Lopes,6904
BRA,PI,22,3420,2203420,Domingos Mourão,4355
BRA,PI,22,3453,2203453,Dom Inocêncio,9556
BRA,PI,22,3503,2203503,Elesbão Veloso,14602
BRA,PI,22,3602,2203602,Eliseu Martins,4915
BRA,PI,22,3701,2203701,Esperantina,39737
BRA,PI,22,3750,2203750,Fartura do Piauí,5307
BRA,PI,22,3800,2203800,Flores do Piauí,4463
BRA,PI,22,3859,2203859,Floresta do Piauí,2558
BRA,PI,22,3909,2203909,Floriano,59935
BRA,PI,22,4006,2204006,Francinópolis,5348
BRA,PI,22,4105,2204105,Francisco Ayres,4348
BRA,PI,22,4154,2204154,Francisco Macedo,3184
BRA,PI,22,4204,2204204,Francisco Santos,9319
BRA,PI,22,4303,2204303,Fronteiras,11625
BRA,PI,22,4352,2204352,Geminiano,5442
BRA,PI,22,4402,2204402,Gilbués,10690
BRA,PI,22,4501,2204501,Guadalupe,10499
BRA,PI,22,4550,2204550,Guaribas,4562
BRA,PI,22,4600,2204600,Hugo Napoleão,3877
BRA,PI,22,4659,2204659,Ilha Grande,9426
BRA,PI,22,4709,2204709,Inhuma,15308
BRA,PI,22,4808,2204808,Ipiranga do Piauí,9811
BRA,PI,22,4907,2204907,Isaías Coelho,8549
BRA,PI,22,5003,2205003,Itainópolis,11530
BRA,PI,22,5102,2205102,Itaueira,11019
BRA,PI,22,5151,2205151,Jacobina do Piauí,5741
BRA,PI,22,5201,2205201,Jaicós,19104
BRA,PI,22,5250,2205250,Jardim do Mulato,4504
BRA,PI,22,5276,2205276,Jatobá do Piauí,4865
BRA,PI,22,5300,2205300,Jerumenha,4452
BRA,PI,22,5359,2205359,João Costa,3008
BRA,PI,22,5409,2205409,Joaquim Pires,14354
BRA,PI,22,5458,2205458,Joca Marques,5443
BRA,PI,22,5508,2205508,José de Freitas,39208
BRA,PI,22,5516,2205516,Juazeiro do Piauí,5478
BRA,PI,22,5524,2205524,Júlio Borges,5627
BRA,PI,22,5532,2205532,Jurema,4763
BRA,PI,22,5540,2205540,Lagoinha do Piauí,2845
BRA,PI,22,5557,2205557,Lagoa Alegre,8542
BRA,PI,22,5565,2205565,Lagoa do Barro do Piauí,4655
BRA,PI,22,5573,2205573,Lagoa de São Francisco,6758
BRA,PI,22,5581,2205581,Lagoa do Piauí,4064
BRA,PI,22,5599,2205599,Lagoa do Sítio,5177
BRA,PI,22,5607,2205607,Landri Sales,5295
BRA,PI,22,5706,2205706,Luís Correia,30311
BRA,PI,22,5805,2205805,Luzilândia,25486
BRA,PI,22,5854,2205854,Madeiro,8310
BRA,PI,22,5904,2205904,Manoel Emídio,5349
BRA,PI,22,5953,2205953,Marcolândia,8492
BRA,PI,22,6001,2206001,Marcos Parente,4549
BRA,PI,22,6050,2206050,Massapê do Piauí,6441
BRA,PI,22,6100,2206100,Matias Olímpio,10936
BRA,PI,22,6209,2206209,Miguel Alves,33760
BRA,PI,22,6308,2206308,Miguel Leão,1246
BRA,PI,22,6357,2206357,Milton Brandão,6613
BRA,PI,22,6407,2206407,Monsenhor Gil,10564
BRA,PI,22,6506,2206506,Monsenhor Hipólito,7749
BRA,PI,22,6605,2206605,Monte Alegre do Piauí,10613
BRA,PI,22,6654,2206654,Morro Cabeça no Tempo,4532
BRA,PI,22,6670,2206670,Morro do Chapéu do Piauí,6796
BRA,PI,22,6696,2206696,Murici dos Portelas,9159
BRA,PI,22,6704,2206704,Nazaré do Piauí,7339
BRA,PI,22,6720,2206720,Nazária,8570
BRA,PI,22,6753,2206753,Nossa Senhora de Nazaré,4870
BRA,PI,22,6803,2206803,Nossa Senhora dos Remédios,8692
BRA,PI,22,6902,2206902,Novo Oriente do Piauí,6565
BRA,PI,22,6951,2206951,Novo Santo Antônio,2991
BRA,PI,22,7009,2207009,Oeiras,37029
BRA,PI,22,7108,2207108,Olho D'Água do Piauí,2459
BRA,PI,22,7207,2207207,Padre Marcos,6868
BRA,PI,22,7306,2207306,Paes Landim,4129
BRA,PI,22,7355,2207355,Pajeú do Piauí,3389
BRA,PI,22,7405,2207405,Palmeira do Piauí,5043
BRA,PI,22,7504,2207504,Palmeirais,14539
BRA,PI,22,7553,2207553,Paquetá,3945
BRA,PI,22,7603,2207603,Parnaguá,10791
BRA,PI,22,7702,2207702,Parnaíba,153078
BRA,PI,22,7751,2207751,Passagem Franca do Piauí,4313
BRA,PI,22,7777,2207777,Patos do Piauí,6392
BRA,PI,22,7793,2207793,Pau D'Arco do Piauí,4045
BRA,PI,22,7801,2207801,Paulistana,20523
BRA,PI,22,7850,2207850,Pavussu,3677
BRA,PI,22,7900,2207900,Pedro II,38742
BRA,PI,22,7934,2207934,Pedro Laurentino,2536
BRA,PI,22,7959,2207959,Nova Santa Rita,4374
BRA,PI,22,8007,2208007,Picos,78222
BRA,PI,22,8106,2208106,Pimenteiras,12127
BRA,PI,22,8205,2208205,Pio IX,18425
BRA,PI,22,8304,2208304,Piracuruca,28791
BRA,PI,22,8403,2208403,Piripiri,63742
BRA,PI,22,8502,2208502,Porto,12568
BRA,PI,22,8551,2208551,Porto Alegre do Piauí,2710
BRA,PI,22,8601,2208601,Prata do Piauí,3151
BRA,PI,22,8650,2208650,Queimada Nova,8992
BRA,PI,22,8700,2208700,Redenção do Gurguéia,8778
BRA,PI,22,8809,2208809,Regeneração,17978
BRA,PI,22,8858,2208858,Riacho Frio,4312
BRA,PI,22,8874,2208874,Ribeira do Piauí,4477
BRA,PI,22,8908,2208908,Ribeiro Gonçalves,7341
BRA,PI,22,9005,2209005,Rio Grande do Piauí,6432
BRA,PI,22,9104,2209104,Santa Cruz do Piauí,6240
BRA,PI,22,9153,2209153,Santa Cruz dos Milagres,4019
BRA,PI,22,9203,2209203,Santa Filomena,6253
BRA,PI,22,9302,2209302,Santa Luz,5860
BRA,PI,22,9351,2209351,Santana do Piauí,4634
BRA,PI,22,9377,2209377,Santa Rosa do Piauí,5257
BRA,PI,22,9401,2209401,Santo Antônio de Lisboa,6415
BRA,PI,22,9450,2209450,Santo Antônio dos Milagres,2161
BRA,PI,22,9500,2209500,Santo Inácio do Piauí,3798
BRA,PI,22,9559,2209559,São Braz do Piauí,4448
BRA,PI,22,9609,2209609,São Félix do Piauí,2942
BRA,PI,22,9658,2209658,São Francisco de Assis do Piauí,5755
BRA,PI,22,9708,2209708,São Francisco do Piauí,6423
BRA,PI,22,9757,2209757,São Gonçalo do Gurguéia,3041
BRA,PI,22,9807,2209807,São Gonçalo do Piauí,5015
BRA,PI,22,9856,2209856,São João da Canabrava,4608
BRA,PI,22,9872,2209872,São João da Fronteira,6042
BRA,PI,22,9906,2209906,São João da Serra,6139
BRA,PI,22,9955,2209955,São João da Varjota,4840
BRA,PI,22,9971,2209971,São João do Arraial,7989
BRA,PI,22,10003,2210003,São João do Piauí,20601
BRA,PI,22,10052,2210052,São José do Divino,5346
BRA,PI,22,10102,2210102,São José do Peixe,3745
BRA,PI,22,10201,2210201,São José do Piauí,6705
BRA,PI,22,10300,2210300,São Julião,6363
BRA,PI,22,10359,2210359,São Lourenço do Piauí,4573
BRA,PI,22,10375,2210375,São Luis do Piauí,2644
BRA,PI,22,10383,2210383,São Miguel da Baixa Grande,2452
BRA,PI,22,10391,2210391,São Miguel do Fidalgo,3039
BRA,PI,22,10409,2210409,São Miguel do Tapuio,17662
BRA,PI,22,10508,2210508,São Pedro do Piauí,14291
BRA,PI,22,10607,2210607,São Raimundo Nonato,34710
BRA,PI,22,10623,2210623,Sebastião Barros,3469
BRA,PI,22,10631,2210631,Sebastião Leal,4294
BRA,PI,22,10656,2210656,Sigefredo Pacheco,10041
BRA,PI,22,10706,2210706,Simões,14633
BRA,PI,22,10805,2210805,Simplício Mendes,12711
BRA,PI,22,10904,2210904,Socorro do Piauí,4569
BRA,PI,22,10938,2210938,Sussuapara,6730
BRA,PI,22,10953,2210953,Tamboril do Piauí,2919
BRA,PI,22,10979,2210979,Tanque do Piauí,2765
BRA,PI,22,11001,2211001,Teresina,864845
BRA,PI,22,11100,2211100,União,44485
BRA,PI,22,11209,2211209,Uruçuí,21558
BRA,PI,22,11308,2211308,Valença do Piauí,20918
BRA,PI,22,11357,2211357,Várzea Branca,4947
BRA,PI,22,11407,2211407,Várzea Grande,4391
BRA,PI,22,11506,2211506,Vera Mendes,3077
BRA,PI,22,11605,2211605,Vila Nova do Piauí,2971
BRA,PI,22,11704,2211704,Wall Ferraz,4462
BRA,CE,23,101,2300101,Abaiara,11737
BRA,CE,23,150,2300150,Acarape,14929
BRA,CE,23,200,2300200,Acaraú,62641
BRA,CE,23,309,2300309,Acopiara,54270
BRA,CE,23,408,2300408,Aiuaba,17399
BRA,CE,23,507,2300507,Alcântaras,11714
BRA,CE,23,606,2300606,Altaneira,7586
BRA,CE,23,705,2300705,Alto Santo,17146
BRA,CE,23,754,2300754,Amontada,43452
BRA,CE,23,804,2300804,Antonina do Norte,7353
BRA,CE,23,903,2300903,Apuiarés,14600
BRA,CE,23,1000,2301000,Aquiraz,80271
BRA,CE,23,1109,2301109,Aracati,74547
BRA,CE,23,1208,2301208,Aracoiaba,26469
BRA,CE,23,1257,2301257,Ararendá,10935
BRA,CE,23,1307,2301307,Araripe,21600
BRA,CE,23,1406,2301406,Aratuba,11847
BRA,CE,23,1505,2301505,Arneiroz,7840
BRA,CE,23,1604,2301604,Assaré,23417
BRA,CE,23,1703,2301703,Aurora,24654
BRA,CE,23,1802,2301802,Baixio,6288
BRA,CE,23,1851,2301851,Banabuiú,18197
BRA,CE,23,1901,2301901,Barbalha,59732
BRA,CE,23,1950,2301950,Barreira,22425
BRA,CE,23,2008,2302008,Barro,22680
BRA,CE,23,2057,2302057,Barroquinha,15017
BRA,CE,23,2107,2302107,Baturité,35750
BRA,CE,23,2206,2302206,Beberibe,53573
BRA,CE,23,2305,2302305,Bela Cruz,32591
BRA,CE,23,2404,2302404,Boa Viagem,54470
BRA,CE,23,2503,2302503,Brejo Santo,49477
BRA,CE,23,2602,2302602,Camocim,63661
BRA,CE,23,2701,2302701,Campos Sales,27426
BRA,CE,23,2800,2302800,Canindé,76997
BRA,CE,23,2909,2302909,Capistrano,17738
BRA,CE,23,3006,2303006,Caridade,22547
BRA,CE,23,3105,2303105,Cariré,18448
BRA,CE,23,3204,2303204,Caririaçu,26965
BRA,CE,23,3303,2303303,Cariús,18699
BRA,CE,23,3402,2303402,Carnaubal,17606
BRA,CE,23,3501,2303501,Cascavel,71743
BRA,CE,23,3600,2303600,Catarina,20698
BRA,CE,23,3659,2303659,Catunda,10342
BRA,CE,23,3709,2303709,Caucaia,361400
BRA,CE,23,3808,2303808,Cedro,25557
BRA,CE,23,3907,2303907,Chaval,13069
BRA,CE,23,3931,2303931,Choró,13521
BRA,CE,23,3956,2303956,Chorozinho,20264
BRA,CE,23,4004,2304004,Coreaú,23136
BRA,CE,23,4103,2304103,Crateús,75074
BRA,CE,23,4202,2304202,Crato,132123
BRA,CE,23,4236,2304236,Croatá,18063
BRA,CE,23,4251,2304251,Cruz,24827
BRA,CE,23,4269,2304269,Deputado Irapuan Pinheiro,9625
BRA,CE,23,4277,2304277,Ererê,7198
BRA,CE,23,4285,2304285,Eusébio,53618
BRA,CE,23,4301,2304301,Farias Brito,19450
BRA,CE,23,4350,2304350,Forquilha,24218
BRA,CE,23,4400,2304400,Fortaleza,2669342
BRA,CE,23,4459,2304459,Fortim,16480
BRA,CE,23,4509,2304509,Frecheirinha,14072
BRA,CE,23,4608,2304608,General Sampaio,7618
BRA,CE,23,4657,2304657,Graça,14399
BRA,CE,23,4707,2304707,Granja,54748
BRA,CE,23,4806,2304806,Granjeiro,4844
BRA,CE,23,4905,2304905,Groaíras,11068
BRA,CE,23,4954,2304954,Guaiúba,26064
BRA,CE,23,5001,2305001,Guaraciaba do Norte,40642
BRA,CE,23,5100,2305100,Guaramiranga,5193
BRA,CE,23,5209,2305209,Hidrolândia,19978
BRA,CE,23,5233,2305233,Horizonte,67337
BRA,CE,23,5266,2305266,Ibaretama,13353
BRA,CE,23,5308,2305308,Ibiapina,24997
BRA,CE,23,5332,2305332,Ibicuitinga,12525
BRA,CE,23,5357,2305357,Icapuí,19934
BRA,CE,23,5407,2305407,Icó,68018
BRA,CE,23,5506,2305506,Iguatu,102498
BRA,CE,23,5605,2305605,Independência,26178
BRA,CE,23,5654,2305654,Ipaporanga,11593
BRA,CE,23,5704,2305704,Ipaumirim,12463
BRA,CE,23,5803,2305803,Ipu,41964
BRA,CE,23,5902,2305902,Ipueiras,38166
BRA,CE,23,6009,2306009,Iracema,14297
BRA,CE,23,6108,2306108,Irauçuba,24156
BRA,CE,23,6207,2306207,Itaiçaba,7827
BRA,CE,23,6256,2306256,Itaitinga,37980
BRA,CE,23,6306,2306306,Itapajé,52675
BRA,CE,23,6405,2306405,Itapipoca,129358
BRA,CE,23,6504,2306504,Itapiúna,20382
BRA,CE,23,6553,2306553,Itarema,41826
BRA,CE,23,6603,2306603,Itatira,21647
BRA,CE,23,6702,2306702,Jaguaretama,18162
BRA,CE,23,6801,2306801,Jaguaribara,11401
BRA,CE,23,6900,2306900,Jaguaribe,34682
BRA,CE,23,7007,2307007,Jaguaruana,33705
BRA,CE,23,7106,2307106,Jardim,27174
BRA,CE,23,7205,2307205,Jati,8111
BRA,CE,23,7254,2307254,Jijoca de Jericoacoara,19816
BRA,CE,23,7304,2307304,Juazeiro do Norte,274207
BRA,CE,23,7403,2307403,Jucás,24833
BRA,CE,23,7502,2307502,Lavras da Mangabeira,31508
BRA,CE,23,7601,2307601,Limoeiro do Norte,59540
BRA,CE,23,7635,2307635,Madalena,19691
BRA,CE,23,7650,2307650,Maracanaú,227886
BRA,CE,23,7700,2307700,Maranguape,128978
BRA,CE,23,7809,2307809,Marco,27361
BRA,CE,23,7908,2307908,Martinópole,11233
BRA,CE,23,8005,2308005,Massapê,38737
BRA,CE,23,8104,2308104,Mauriti,47962
BRA,CE,23,8203,2308203,Meruoca,15057
BRA,CE,23,8302,2308302,Milagres,27512
BRA,CE,23,8351,2308351,Milhã,13155
BRA,CE,23,8377,2308377,Miraíma,13818
BRA,CE,23,8401,2308401,Missão Velha,36442
BRA,CE,23,8500,2308500,Mombaça,43797
BRA,CE,23,8609,2308609,Monsenhor Tabosa,17234
BRA,CE,23,8708,2308708,Morada Nova,61890
BRA,CE,23,8807,2308807,Moraújo,8724
BRA,CE,23,8906,2308906,Morrinhos,22534
BRA,CE,23,9003,2309003,Mucambo,14537
BRA,CE,23,9102,2309102,Mulungu,10823
BRA,CE,23,9201,2309201,Nova Olinda,15565
BRA,CE,23,9300,2309300,Nova Russas,32328
BRA,CE,23,9409,2309409,Novo Oriente,28607
BRA,CE,23,9458,2309458,Ocara,25703
BRA,CE,23,9508,2309508,Orós,21427
BRA,CE,23,9607,2309607,Pacajus,72203
BRA,CE,23,9706,2309706,Pacatuba,83432
BRA,CE,23,9805,2309805,Pacoti,12261
BRA,CE,23,9904,2309904,Pacujá,6533
BRA,CE,23,10001,2310001,Palhano,9386
BRA,CE,23,10100,2310100,Palmácia,13322
